PUMA10,PUMA00,FREQUENCY,SUM_H7V001,PERCPOP10
G36003311,G3604310,2342,105389.00000000000,1.00000000000
G36003312,G3604310,40,262.00000000000,0.00260522836
G36003312,G3604311,1881,100267.00000000000,0.99701691410
G36003312,G3604312,2,38.00000000000,0.00037785755
G36003313,G3604301,1,0.00000000000,0.00000000000
G36003313,G3604312,2029,113036.00000000000,1.00000000000
G36003701,G3603701,387,108121.00000000000,1.00000000000
G36003701,G3603702,1,0.00000000000,0.00000000000
G36003702,G3603702,689,138360.00000000000,1.00000000000
G36003703,G3603703,902,115014.00000000000,1.00000000000
G36003704,G3603704,608,123764.00000000000,1.00000000000
G36003705,G3603705,628,161355.00000000000,0.99989465335
G36003705,G3603707,2,0.00000000000,0.00000000000
G36003705,G3603708,3,17.00000000000,0.00010534665
G36003706,G3603701,1,0.00000000000,0.00000000000
G36003706,G3603702,1,52.00000000000,0.00040814725
G36003706,G3603706,238,127353.00000000000,0.99959185275
G36003707,G3603707,296,134257.00000000000,1.00000000000
G36003707,G3603708,3,0.00000000000,0.00000000000
G36003708,G3603707,31,0.00000000000,0.00000000000
G36003708,G3603708,306,139293.00000000000,1.00000000000
G36003709,G3603703,15,209.00000000000,0.00115212454
G36003709,G3603709,644,181195.00000000000,0.99884787546
G36003710,G3603707,8,61.00000000000,0.00039073009
G36003710,G3603710,670,156057.00000000000,0.99960926991
G36003801,G3603801,403,198483.00000000000,1.00000000000
G36003801,G3603802,2,0.00000000000,0.00000000000
G36003801,G3603803,1,0.00000000000,0.00000000000
G36003802,G3603801,33,2.00000000000,0.00001569871
G36003802,G3603802,196,127369.00000000000,0.99976451935
G36003802,G3603806,24,28.00000000000,0.00021978194
G36003803,G3603803,240,118665.00000000000,1.00000000000
G36003804,G3603804,277,117569.00000000000,1.00000000000
G36003805,G3603805,361,219920.00000000000,1.00000000000
G36003806,G3603806,333,193892.00000000000,1.00000000000
G36003806,G3603810,1,0.00000000000,0.00000000000
G36003807,G3603807,469,144660.00000000000,0.99997234972
G36003807,G3603810,7,4.00000000000,0.00002765028
G36003808,G3603808,331,151010.00000000000,1.00000000000
G36003808,G3603809,1,0.00000000000,0.00000000000
G36003809,G3603809,412,164934.00000000000,0.99998181124
G36003809,G3603810,7,3.00000000000,0.00001818876
G36003810,G3603809,7,0.00000000000,0.00000000000
G36003810,G3603810,730,149334.00000000000,1.00000000000
G36003901,G3603901,1897,159950.00000000000,0.99994998687
G36003901,G3603902,24,8.00000000000,0.00005001313
G36003902,G3603901,6,259.00000000000,0.00194713418
G36003902,G3603902,1523,132757.00000000000,0.99805286582
G36003903,G3603902,34,121.00000000000,0.00068845445
G36003903,G3603903,1525,175635.00000000000,0.99931154555
G36004001,G3604001,814,147577.00000000000,1.00000000000
G36004002,G3604002,422,129253.00000000000,1.00000000000
G36004003,G3604003,314,134217.00000000000,1.00000000000
G36004004,G3604004,605,118579.00000000000,1.00000000000
G36004005,G3604004,2,0.00000000000,0.00000000000
G36004005,G3604005,544,106002.00000000000,1.00000000000
G36004006,G3604006,285,123018.00000000000,1.00000000000
G36004007,G3604007,479,119578.00000000000,1.00000000000
G36004008,G3604008,733,154541.00000000000,1.00000000000
G36004009,G3604008,2,0.00000000000,0.00000000000
G36004009,G3604009,1023,193723.00000000000,1.00000000000
G36004009,G3604010,1,0.00000000000,0.00000000000
G36004010,G3604009,6,0.00000000000,0.00000000000
G36004010,G3604010,493,135648.00000000000,1.00000000000
G36004011,G3604011,215,107129.00000000000,1.00000000000
G36004012,G3604005,1,0.00000000000,0.00000000000
G36004012,G3604012,452,147374.00000000000,1.00000000000
G36004012,G3604013,4,0.00000000000,0.00000000000
G36004013,G3604012,1,0.00000000000,0.00000000000
G36004013,G3604013,542,121790.00000000000,1.00000000000
G36004014,G3604014,477,163547.00000000000,1.00000000000
G36004015,G3604015,456,158639.00000000000,1.00000000000
G36004016,G3604016,753,147751.00000000000,1.00000000000
G36004017,G3604017,549,181635.00000000000,0.99999449448
G36004017,G3604018,27,1.00000000000,0.00000550552
G36004018,G3604018,465,114698.00000000000,1.00000000000
G36004101,G3604101,711,174174.00000000000,1.00000000000
G36004101,G3604102,3,0.00000000000,0.00000000000
G36004101,G3604109,2,0.00000000000,0.00000000000
G36004102,G3604101,5,0.00000000000,0.00000000000
G36004102,G3604102,519,183006.00000000000,0.99818369250
G36004102,G3604107,15,333.00000000000,0.00181630750
G36004103,G3604103,1590,248328.00000000000,1.00000000000
G36004103,G3604106,5,0.00000000000,0.00000000000
G36004103,G3604107,37,0.00000000000,0.00000000000
G36004104,G3604104,1295,116852.00000000000,1.00000000000
G36004104,G3604105,18,0.00000000000,0.00000000000
G36004104,G3604106,20,0.00000000000,0.00000000000
G36004105,G3604105,2064,188688.00000000000,1.00000000000
G36004105,G3604113,28,0.00000000000,0.00000000000
G36004105,G3604114,1,0.00000000000,0.00000000000
G36004106,G3604106,907,153708.00000000000,0.99799372797
G36004106,G3604107,2,0.00000000000,0.00000000000
G36004106,G3604111,11,309.00000000000,0.00200627203
G36004107,G3604107,614,145936.00000000000,0.99859724513
G36004107,G3604108,7,0.00000000000,0.00000000000
G36004107,G3604110,6,205.00000000000,0.00140275487
G36004108,G3604107,4,0.00000000000,0.00000000000
G36004108,G3604108,483,111988.00000000000,1.00000000000
G36004108,G3604111,3,0.00000000000,0.00000000000
G36004109,G3604101,9,0.00000000000,0.00000000000
G36004109,G3604102,1,0.00000000000,0.00000000000
G36004109,G3604107,2,13.00000000000,0.00009707433
G36004109,G3604109,1004,133892.00000000000,0.99980585134
G36004109,G3604110,4,13.00000000000,0.00009707433
G36004110,G3604108,4,87.00000000000,0.00051077021
G36004110,G3604110,1030,170244.00000000000,0.99948922979
G36004111,G3604107,3,0.00000000000,0.00000000000
G36004111,G3604111,718,143047.00000000000,1.00000000000
G36004112,G3604111,7,129.00000000000,0.00058234282
G36004112,G3604112,1585,221390.00000000000,0.99941765718
G36004112,G3604113,14,0.00000000000,0.00000000000
G36004113,G3604113,960,123402.00000000000,1.00000000000
G36004114,G3604114,1043,114978.00000000000,1.00000000000
G37000100,G3700201,1,0.00000000000,0.00000000000
G37000100,G3700500,7647,129522.00000000000,0.99975299875
G37000100,G3700600,2,32.00000000000,0.00024700125
G37000200,G3700500,1,0.00000000000,0.00000000000
G37000200,G3700600,7560,154168.00000000000,1.00000000000
G37000300,G3702100,1494,47401.00000000000,0.33607243130
G37000300,G3702400,2840,93643.00000000000,0.66392756870
G37000300,G5103300,1,0.00000000000,0.00000000000
G37000400,G3702400,2613,63183.00000000000,0.51326980723
G37000400,G3703300,1999,59916.00000000000,0.48673019277
G37000500,G3703000,1825,60619.00000000000,0.50158869380
G37000500,G3703300,2132,60235.00000000000,0.49841130620
G37000600,G3703300,358,6159.00000000000,0.05723020313
G37000600,G3703500,4606,101459.00000000000,0.94276979687
G37000700,G3704800,3440,114631.00000000000,1.00000000000
G37000800,G3704700,2182,45787.00000000000,0.44387893594
G37000800,G3704800,3601,57365.00000000000,0.55612106406
G37000900,G3703400,5486,152392.00000000000,1.00000000000
G37000900,G3704400,2,0.00000000000,0.00000000000
G37001000,G3703400,1,0.00000000000,0.00000000000
G37001000,G3704400,3066,102596.00000000000,1.00000000000
G37001100,G3703000,4007,168878.00000000000,1.00000000000
G37001201,G3702601,2075,124973.00000000000,0.94286511853
G37001201,G3702602,2,0.00000000000,0.00000000000
G37001201,G3702701,46,735.00000000000,0.00554524467
G37001201,G3702702,149,6776.00000000000,0.05112187467
G37001201,G3702703,8,62.00000000000,0.00046776214
G37001202,G3702601,125,10971.00000000000,0.08703136651
G37001202,G3702602,1185,107821.00000000000,0.85532849958
G37001202,G3702701,5,23.00000000000,0.00018245569
G37001202,G3702703,219,7243.00000000000,0.05745767821
G37001203,G3702602,295,27970.00000000000,0.27633697897
G37001203,G3702703,1360,73247.00000000000,0.72366302103
G37001204,G3702601,123,9602.00000000000,0.08786281615
G37001204,G3702602,134,11457.00000000000,0.10483693862
G37001204,G3702702,430,22542.00000000000,0.20626990227
G37001204,G3702703,1417,65683.00000000000,0.60103034296
G37001205,G3702601,39,3403.00000000000,0.03299462856
G37001205,G3702701,1,0.00000000000,0.00000000000
G37001205,G3702702,1614,99716.00000000000,0.96682115224
G37001205,G3703000,1,10.00000000000,0.00009695747
G37001205,G3703100,1,9.00000000000,0.00008726173
G37001206,G3702602,422,25735.00000000000,0.25011662714
G37001206,G3702701,650,21390.00000000000,0.20788788244
G37001206,G3702703,819,55767.00000000000,0.54199549042
G37001207,G3702601,37,5979.00000000000,0.04772776257
G37001207,G3702701,1559,119294.00000000000,0.95227223743
G37001207,G3702702,4,0.00000000000,0.00000000000
G37001208,G3702701,120,7799.00000000000,0.07753641199
G37001208,G3702702,1583,92786.00000000000,0.92246358801
G37001301,G3702801,2428,141130.00000000000,1.00000000000
G37001302,G3702602,3,352.00000000000,0.00278355488
G37001302,G3702801,13,0.00000000000,0.00000000000
G37001302,G3702802,2585,126105.00000000000,0.99721644512
G37001400,G3702300,2,0.00000000000,0.00000000000
G37001400,G3702900,2650,133801.00000000000,1.00000000000
G37001500,G3702000,2,2.00000000000,0.00001647840
G37001500,G3702702,1,0.00000000000,0.00000000000
G37001500,G3702900,2229,63503.00000000000,0.52321394732
G37001500,G3703100,1864,57866.00000000000,0.47676957428
G37001600,G3702300,4365,151126.00000000000,0.99996691612
G37001600,G3702400,4,5.00000000000,0.00003308388
G37001701,G3701601,34,2624.00000000000,0.02001357628
G37001701,G3701602,2151,123074.00000000000,0.93870079551
G37001701,G3701700,130,5413.00000000000,0.04128562821
G37001702,G3701601,1989,103813.00000000000,0.94671518202
G37001702,G3701602,46,989.00000000000,0.00901911432
G37001702,G3701700,144,4854.00000000000,0.04426570366
G37001703,G3701601,122,3914.00000000000,0.03415626009
G37001703,G3701602,165,3233.00000000000,0.02821338500
G37001703,G3701700,2771,107444.00000000000,0.93763035491
G37001704,G3701601,79,2402.00000000000,0.01805363478
G37001704,G3701602,16,593.00000000000,0.00445703806
G37001704,G3701700,3383,130053.00000000000,0.97748932716
G37001801,G3701800,1705,98841.00000000000,0.94008940460
G37001801,G3701900,320,6299.00000000000,0.05991059540
G37001802,G3701800,2085,101584.00000000000,0.85172887950
G37001802,G3701900,458,17684.00000000000,0.14827112050
G37001803,G3701800,70,1981.00000000000,0.01568959782
G37001803,G3701900,3096,124281.00000000000,0.98431040218
G37001900,G3700800,1,0.00000000000,0.00000000000
G37001900,G3701500,1179,24997.00000000000,0.23887885477
G37001900,G3702100,2269,79646.00000000000,0.76112114523
G37002000,G3700800,3747,120211.00000000000,0.99986691841
G37002000,G3701500,9,16.00000000000,0.00013308159
G37002100,G3700201,4,0.00000000000,0.00000000000
G37002100,G3700400,1991,44996.00000000000,0.33107690497
G37002100,G3700800,3091,90912.00000000000,0.66892309504
G37002201,G3700201,16,777.00000000000,0.00646239832
G37002201,G3700202,3197,119457.00000000000,0.99353760168
G37002201,G3700300,3,0.00000000000,0.00000000000
G37002202,G3700201,3360,118084.00000000000,1.00000000000
G37002202,G3700400,1,0.00000000000,0.00000000000
G37002300,G3700100,6401,87788.00000000000,0.80871840224
G37002300,G3700201,2157,20764.00000000000,0.19128159776
G37002400,G1300300,1,0.00000000000,0.00000000000
G37002400,G3700100,9448,106314.00000000000,1.00000000000
G37002500,G3700201,4,33.00000000000,0.00023600086
G37002500,G3700202,2,0.00000000000,0.00000000000
G37002500,G3700300,6236,139797.00000000000,0.99976399914
G37002600,G3700400,6098,138304.00000000000,1.00000000000
G37002700,G3700400,1635,48094.00000000000,0.38061396497
G37002700,G3701100,1847,78265.00000000000,0.61938603503
G37002800,G3700700,5198,154357.00000000000,0.99999352155
G37002800,G3700800,1,1.00000000000,0.00000647845
G37002900,G3701500,4037,134440.00000000000,1.00000000000
G37003001,G3700400,12,91.00000000000,0.00089317263
G37003001,G3701100,2877,101793.00000000000,0.99910682737
G37003002,G3701100,2779,104202.00000000000,1.00000000000
G37003101,G3700904,1609,102680.00000000000,1.00000000000
G37003102,G3700901,1,0.00000000000,0.00000000000
G37003102,G3700902,1695,111128.00000000000,0.97250371926
G37003102,G3701000,86,3142.00000000000,0.02749628074
G37003103,G3700902,1,2.00000000000,0.00001823354
G37003103,G3700903,874,106268.00000000000,0.96882065495
G37003103,G3701000,42,3418.00000000000,0.03116111152
G37003104,G3700905,1256,138880.00000000000,0.97668007539
G37003104,G3701000,37,3316.00000000000,0.02331992461
G37003105,G3700901,1247,95250.00000000000,0.94773290350
G37003105,G3701000,99,5253.00000000000,0.05226709650
G37003106,G3700902,127,7389.00000000000,0.05380587940
G37003106,G3700903,15,2946.00000000000,0.02145244562
G37003106,G3701000,2614,126992.00000000000,0.92474167498
G37003107,G3700903,86,9281.00000000000,0.08550449587
G37003107,G3700904,56,6791.00000000000,0.06256448998
G37003107,G3701000,1248,92472.00000000000,0.85193101415
G37003108,G3700901,227,13460.00000000000,0.12890250910
G37003108,G3700905,162,13662.00000000000,0.13083700441
G37003108,G3701000,1115,77298.00000000000,0.74026048650
G37003200,G3701300,3129,133261.00000000000,1.00000000000
G37003300,G3701300,1227,44750.00000000000,0.42483505008
G37003300,G3702500,2237,60585.00000000000,0.57516494992
G37003400,G3701200,4259,138428.00000000000,1.00000000000
G37003500,G3702200,5442,162878.00000000000,1.00000000000
G37003600,G3702000,3969,141752.00000000000,1.00000000000
G37003700,G3702500,1646,27798.00000000000,0.23954500409
G37003700,G3702900,1,0.00000000000,0.00000000000
G37003700,G3703900,3697,88247.00000000000,0.76045499591
G37003800,G3702702,3,34.00000000000,0.00029648232
G37003800,G3703100,2840,114644.00000000000,0.99970351768
G37003900,G3703200,5443,121934.00000000000,0.99998359795
G37003900,G3704200,3,2.00000000000,0.00001640205
G37003900,G3704500,1,0.00000000000,0.00000000000
G37004000,G3704300,3530,122623.00000000000,1.00000000000
G37004100,G3704200,708,39974.00000000000,0.36465308059
G37004100,G3704400,2274,59472.00000000000,0.54251883746
G37004100,G3704500,942,10176.00000000000,0.09282808195
G37004200,G3704600,4134,168148.00000000000,1.00000000000
G37004300,G3704500,3277,103505.00000000000,1.00000000000
G37004400,G3704500,3297,66469.00000000000,0.52184938605
G37004400,G3704700,3496,60903.00000000000,0.47815061395
G37004500,G3704200,3339,137798.00000000000,1.00000000000
G37004600,G3704000,1002,50972.00000000000,0.49396738024
G37004600,G3704100,1996,52217.00000000000,0.50603261976
G37004700,G3704000,3853,151695.00000000000,1.00000000000
G37004800,G3704000,5982,107431.00000000000,1.00000000000
G37004900,G3703800,562,13508.00000000000,0.12648413798
G37004900,G3704100,5137,93288.00000000000,0.87351586202
G37005001,G3703600,2033,96934.00000000000,0.89126517102
G37005001,G3703700,260,11826.00000000000,0.10873482898
G37005002,G3703600,209,4625.00000000000,0.04409591457
G37005002,G3703700,2613,100260.00000000000,0.95590408543
G37005003,G3703600,352,19182.00000000000,0.18132834213
G37005003,G3703700,1326,86604.00000000000,0.81867165788
G37005100,G3703800,5237,120660.00000000000,1.00000000000
G37005200,G3703900,5616,129748.00000000000,1.00000000000
G37005300,G3701400,2747,89897.00000000000,0.76936967778
G37005300,G3702500,1673,26948.00000000000,0.23063032222
G37005400,G3701000,3,6.00000000000,0.00005386238
G37005400,G3701400,2313,111389.00000000000,0.99994613762
G38000100,G3800100,31448,86542.00000000000,0.49541746572
G38000100,G3800200,21914,88143.00000000000,0.50458253428
G38000100,G4600200,1,0.00000000000,0.00000000000
G38000200,G3800200,8350,26044.00000000000,0.20932830723
G38000200,G3800300,28224,95247.00000000000,0.76554650892
G38000200,G3800500,1957,3126.00000000000,0.02512518386
G38000200,G4600300,1,0.00000000000,0.00000000000
G38000300,G3800100,4262,27471.00000000000,0.22976171558
G38000300,G3800200,11768,92092.00000000000,0.77023828442
G38000300,G3800300,3,0.00000000000,0.00000000000
G38000400,G3800300,4864,8659.00000000000,0.08314129892
G38000400,G3800500,13056,95489.00000000000,0.91685870108
G38000500,G3800400,7921,149778.00000000000,1.00000000000
G39000100,G3900100,10141,104894.00000000000,0.84246795387
G39000100,G3901600,1570,19614.00000000000,0.15753204613
G39000200,G3900201,3390,46059.00000000000,0.40719457534
G39000200,G3900202,3110,67054.00000000000,0.59280542466
G39000300,G3900201,2457,123455.00000000000,0.80923320967
G39000300,G3900202,700,23959.00000000000,0.15704846681
G39000300,G3900301,14,758.00000000000,0.00496860211
G39000300,G3900302,104,4386.00000000000,0.02874972142
G39000400,G3900201,52,990.00000000000,0.00741534152
G39000400,G3900202,74,3278.00000000000,0.02455301969
G39000400,G3900301,1086,73269.00000000000,0.54880268450
G39000400,G3900302,985,55970.00000000000,0.41922895429
G39000500,G3900301,512,24327.00000000000,0.16575590744
G39000500,G3900302,683,35453.00000000000,0.24156468889
G39000500,G3900303,2053,86984.00000000000,0.59267940367
G39000600,G3900202,1990,57998.00000000000,0.54981182515
G39000600,G3900302,132,6061.00000000000,0.05745731702
G39000600,G3900400,2395,41428.00000000000,0.39273085783
G39000700,G3900400,5931,138023.00000000000,1.00000000000
G39000801,G3900501,2713,133694.00000000000,1.00000000000
G39000801,G3900502,7,0.00000000000,0.00000000000
G39000802,G3900400,2,0.00000000000,0.00000000000
